name	term	lev	seq	value
"proteasome complex"	GO:0000502	3	NM_001035247.3	0.129776841233841
"proteasome complex"	GO:0000502	3	NM_001199774.2	-0.100830569775502
"proteasome complex"	GO:0000502	3	NM_001281528.2	-1.52342025766487
"proteasome complex"	GO:0000502	3	NM_002796.3	0.226416584365373
"proteasome complex"	GO:0000502	3	NM_002802.3	0.152867496511173
"proteasome complex"	GO:0000502	3	NM_147163.2	0.342098823484405
"proteasome complex"	GO:0000502	3	NM_176783.3	-0.16186738873117
"filopodium"	GO:0030175	3	NM_001207063.2	-0.0405708657505744
"filopodium"	GO:0030175	3	NM_001207064.2	2.31640777880553
"filopodium"	GO:0030175	3	NM_001207065.2	-0.554759930521184
"filopodium"	GO:0030175	3	NM_001338.5	0.21085446696567
"filopodium"	GO:0030175	3	NM_001350216.3	-0.332207530582113
"filopodium"	GO:0030175	3	NM_001412906.1	-0.178429432865647
"filopodium"	GO:0030175	3	NM_001412908.1	-0.62359830240574
"filopodium"	GO:0030175	3	NM_004252.5	0.101314721429152
"filopodium"	GO:0030175	3	NM_018330.7	-0.100830569775502
"filopodium"	GO:0030175	3	NM_178832.4	-0.373418139178539
"filopodium"	GO:0030175	3	NR_024387.1	0.320672572402058
"filopodium"	GO:0030175	3	XM_006710295.2	0.10120344950089
"filopodium"	GO:0030175	3	XM_011529476.3	0.17060459104844
"filopodium"	GO:0030175	3	XM_011529478.3	0.536226332541024
"filopodium"	GO:0030175	3	XM_011544229.3	0.584423800311243
"filopodium"	GO:0030175	3	XM_017001746.3	0.636680877927754
"filopodium"	GO:0030175	3	XM_017001747.2	0.299083697671122
"filopodium"	GO:0030175	3	XM_017001748.2	-0.0118989317773901
"filopodium"	GO:0030175	3	XM_017001749.2	0.126650175388254
"filopodium"	GO:0030175	3	XM_017001750.2	0.21610906323776
"filopodium"	GO:0030175	3	XM_017001751.2	0.910381562432055
"filopodium"	GO:0030175	3	XM_017001752.2	-0.452989805330395
"filopodium"	GO:0030175	3	XM_017005393.2	1.5957201223772
"filopodium"	GO:0030175	3	XM_024448305.2	-0.258295881050997
"filopodium"	GO:0030175	3	XM_024448306.2	-0.232121069775787
"filopodium"	GO:0030175	3	XM_024448307.2	-2.12497114609931
"filopodium"	GO:0030175	3	XM_024448308.2	-1.55414368091239
"filopodium"	GO:0030175	3	XM_024448318.2	-1.07354001410066
"filopodium"	GO:0030175	3	XM_024448319.2	-0.0775071780253478
"filopodium"	GO:0030175	3	XM_047424935.1	-1.63963668216488
"filopodium"	GO:0030175	3	XM_047424938.1	-0.0484095776778209
"filopodium"	GO:0030175	3	XM_047424939.1	-0.932941081408461
"filopodium"	GO:0030175	3	XM_047434471.1	-0.0118206510915757
"filopodium"	GO:0030175	3	XM_047442830.1	-0.100830569775502
"filopodium"	GO:0030175	3	XR_001754814.2	-0.576971550967684
"L-cysteine desulfurase complex"	GO:1990221	4	NM_001164840.3	-0.158020917438388
"L-cysteine desulfurase complex"	GO:1990221	4	NM_020408.6	0
"L-cysteine desulfurase complex"	GO:1990221	4	NR_104417.2	0.160850580435392
"L-cysteine desulfurase complex"	GO:1990221	4	NR_104418.1	0
"L-cysteine desulfurase complex"	GO:1990221	4	XM_017011083.3	0.646175076442349
"L-cysteine desulfurase complex"	GO:1990221	4	XM_017011084.3	0.998447484125637
"replisome"	GO:0030894;GO:0043601;GO:0043625	2	NM_001256870.2	-0.320024764690554
"replisome"	GO:0030894;GO:0043601;GO:0043625	2	NM_021173.5	1.09594811751508
"replisome"	GO:0030894;GO:0043601;GO:0043625	2	NR_046411.2	1.03448808443026
"replisome"	GO:0030894;GO:0043601;GO:0043625	2	NR_046412.2	-0.0201224139845909
"replisome"	GO:0030894;GO:0043601;GO:0043625	2	NR_046413.1	-0.930744161557857
"replisome"	GO:0030894;GO:0043601;GO:0043625	2	NR_158963.2	-0.100830569775502
"septate junction"	GO:0005918	2	NM_001101372.3	0.709067832056574
"septate junction"	GO:0005918	2	NM_001303037.2	0.230204508125456
"septate junction"	GO:0005918	2	NM_004140.4	-0.346016165372473
"septate junction"	GO:0005918	2	NR_111893.2	-0.101648120679463
"septate junction"	GO:0005918	2	XM_005249775.6	0.928868122781803
"septate junction"	GO:0005918	2	XM_011515425.3	0.481416159501681
"septate junction"	GO:0005918	2	XM_011523849.3	0.541357067847287
"septate junction"	GO:0005918	2	XM_011523850.3	0.115762192885792
"septate junction"	GO:0005918	2	XM_011523851.3	-0.456523400052889
"septate junction"	GO:0005918	2	XM_011523852.3	0.127102915558535
"septate junction"	GO:0005918	2	XM_011523853.3	1.7428889460426
"septate junction"	GO:0005918	2	XM_011523854.3	-0.207798791638495
"septate junction"	GO:0005918	2	XM_011523855.3	0.0389021125661118
"septate junction"	GO:0005918	2	XM_011523856.2	-0.282631111965819
"septate junction"	GO:0005918	2	XM_047432453.1	0.64508070660265
"septate junction"	GO:0005918	2	XM_047436002.1	-2.78212246650052
"septate junction"	GO:0005918	2	XM_047436003.1	-0.720610137846501
"septate junction"	GO:0005918	2	XM_047436004.1	0.397885044602728
"septate junction"	GO:0005918	2	XM_047436005.1	-0.146956715035215
"septate junction"	GO:0005918	2	XM_047436006.1	-1.47078231394331
"septate junction"	GO:0005918	2	XM_047436007.1	0.300027977119583
"septate junction"	GO:0005918	2	XM_047436008.1	0.040106967321072
"actin filament"	GO:0005884	2	NM_001282601.2	0
"actin filament"	GO:0005884	2	NM_001282603.2	0.320672572402058
"actin filament"	GO:0005884	2	NM_001282604.2	-0.113257080688587
"actin filament"	GO:0005884	2	NM_001286055.2	0
"actin filament"	GO:0005884	2	NM_001322923.2	-1.36594910802877
"actin filament"	GO:0005884	2	NM_001322924.2	1.29853953495369
"actin filament"	GO:0005884	2	NM_001351027.2	0.581806042968632
"actin filament"	GO:0005884	2	NM_001365782.1	0.176500374904603
"actin filament"	GO:0005884	2	NM_001839.5	0.122658149699664
"actin filament"	GO:0005884	2	NM_018477.3	0.240820916690735
"actin filament"	GO:0005884	2	NM_052862.4	0.131382394342607
"actin filament"	GO:0005884	2	NR_104219.2	-0.100830569775502
"actin filament"	GO:0005884	2	XM_011536960.2	-0.601688402101548
"actin filament"	GO:0005884	2	XM_011536961.2	0.315439446977413
"actin filament"	GO:0005884	2	XM_011537773.3	0.538080097829453
"actin filament"	GO:0005884	2	XM_017018716.2	0.320672572402058
"actin filament"	GO:0005884	2	XM_017029786.2	0.320672572402058
"actin filament"	GO:0005884	2	XM_024446884.2	0
"actin filament"	GO:0005884	2	XM_024451245.2	-0.100830569775502
"actin filament"	GO:0005884	2	XM_047420750.1	-0.639862798037572
"actin filament"	GO:0005884	2	XM_047420751.1	0.333770960262678
"actin filament"	GO:0005884	2	XM_047436137.1	-0.632000841748836
"actin filament"	GO:0005884	2	XM_047436956.1	0.509508703808677
"actin filament"	GO:0005884	2	XM_047436958.1	-1.59817328397817
"actin filament"	GO:0005884	2	XM_047442433.1	0.320672572402058
"nuclear matrix"	GO:0016363	3	NM_000057.4	0.238116486475595
"nuclear matrix"	GO:0016363	3	NM_000376.3	0.87590837058248
"nuclear matrix"	GO:0016363	3	NM_001005.5	-0.570969643607432
"nuclear matrix"	GO:0016363	3	NM_001256802.2	1.88255067021663
"nuclear matrix"	GO:0016363	3	NM_001260506.2	0.34436743549873
"nuclear matrix"	GO:0016363	3	NM_001287247.2	-0.429075341193726
"nuclear matrix"	GO:0016363	3	NM_001287248.2	-0.240967703299834
"nuclear matrix"	GO:0016363	3	NM_001287424.2	-0.100830569775502
"nuclear matrix"	GO:0016363	3	NM_001364085.2	0.895304189256502
"nuclear matrix"	GO:0016363	3	NM_001374662.1	0.103977785890216
"nuclear matrix"	GO:0016363	3	NM_001388139.1	-0.100830569775502
"nuclear matrix"	GO:0016363	3	NM_001399908.1	0.320672572402058
"nuclear matrix"	GO:0016363	3	NM_005066.3	-0.0393141517945076
"nuclear matrix"	GO:0016363	3	NM_006306.4	0.367225689171076
"nuclear matrix"	GO:0016363	3	NM_012311.4	0.596779761425256
"nuclear matrix"	GO:0016363	3	NM_025069.3	-0.24254559207144
"nuclear matrix"	GO:0016363	3	NR_045609.2	-0.590664470591987
"nuclear matrix"	GO:0016363	3	XM_005271112.6	-0.433630745102615
"nuclear matrix"	GO:0016363	3	XM_006717434.5	-0.478695332025445
"nuclear matrix"	GO:0016363	3	XM_006717435.5	-0.230399453956287
"nuclear matrix"	GO:0016363	3	XM_011522030.3	0.346061796569861
"nuclear matrix"	GO:0016363	3	XM_011541950.3	-0.148275373751152
"nuclear matrix"	GO:0016363	3	XM_017000014.2	0.320672572402058
"nuclear matrix"	GO:0016363	3	XM_017002053.3	0.481432894017606
"nuclear matrix"	GO:0016363	3	XM_017002054.3	-0.402331580933183
"nuclear matrix"	GO:0016363	3	XM_017026824.2	0
"nuclear matrix"	GO:0016363	3	XM_017026831.2	1.73617762212562
"nuclear matrix"	GO:0016363	3	XM_047427068.1	0
"nuclear matrix"	GO:0016363	3	XM_047434195.1	0
"cell projection membrane"	GO:0031253	2	NM_000269.3	0.600367290805246
"cell projection membrane"	GO:0031253	2	NM_000283.4	-0.37267153798552
"cell projection membrane"	GO:0031253	2	NM_001005.5	-0.570969643607432
"cell projection membrane"	GO:0031253	2	NM_001077416.2	-0.137240483753025
"cell projection membrane"	GO:0031253	2	NM_001098503.2	0.963366156347652
"cell projection membrane"	GO:0031253	2	NM_001145291.2	1.19319356846381
"cell projection membrane"	GO:0031253	2	NM_001174127.2	-0.00581405623779163
"cell projection membrane"	GO:0031253	2	NM_001177311.2	-0.562848988311763
"cell projection membrane"	GO:0031253	2	NM_001193644.1	0
"cell projection membrane"	GO:0031253	2	NM_001195728.3	0.0732944371121518
"cell projection membrane"	GO:0031253	2	NM_001243198.3	-0.406979441828744
"cell projection membrane"	GO:0031253	2	NM_001252053.1	1.0350776587996
"cell projection membrane"	GO:0031253	2	NM_001256802.2	1.88255067021663
"cell projection membrane"	GO:0031253	2	NM_001260506.2	0.34436743549873
"cell projection membrane"	GO:0031253	2	NM_001282682.2	-0.100830569775502
"cell projection membrane"	GO:0031253	2	NM_001303279.2	0.252968754658667
"cell projection membrane"	GO:0031253	2	NM_001329910.1	0.438576810577814
"cell projection membrane"	GO:0031253	2	NM_001385683.1	0.166538219746176
"cell projection membrane"	GO:0031253	2	NM_001406066.1	0.907320024286204
"cell projection membrane"	GO:0031253	2	NM_001406067.1	-0.131486355114969
"cell projection membrane"	GO:0031253	2	NM_001406069.1	0
"cell projection membrane"	GO:0031253	2	NM_001413840.1	-0.100830569775502
"cell projection membrane"	GO:0031253	2	NM_001414744.1	-0.0550169458852107
"cell projection membrane"	GO:0031253	2	NM_004252.5	0.101314721429152
"cell projection membrane"	GO:0031253	2	NM_005338.7	-0.263902576156188
"cell projection membrane"	GO:0031253	2	NM_006262.4	0.0246428943073282
"cell projection membrane"	GO:0031253	2	NM_006572.6	-0.409940295874521
"cell projection membrane"	GO:0031253	2	NM_007065.4	-0.230493491602231
"cell projection membrane"	GO:0031253	2	NM_007073.4	0.00664575019729958
"cell projection membrane"	GO:0031253	2	NM_012325.3	-2.16161429477091
"cell projection membrane"	GO:0031253	2	NM_012455.3	0.0461380036584023
"cell projection membrane"	GO:0031253	2	NM_020208.4	-0.381976575323237
"cell projection membrane"	GO:0031253	2	NM_022405.4	-0.141781634440566
"cell projection membrane"	GO:0031253	2	NM_024980.5	0.0891194741408815
"cell projection membrane"	GO:0031253	2	NM_139265.4	0.562503205308691
"cell projection membrane"	GO:0031253	2	NM_153704.6	-0.100830569775502
"cell projection membrane"	GO:0031253	2	NM_178832.4	-0.373418139178539
"cell projection membrane"	GO:0031253	2	NR_024046.1	0.125363819723008
"cell projection membrane"	GO:0031253	2	NR_024522.2	0.176203690472755
"cell projection membrane"	GO:0031253	2	NR_033422.2	-0.100830569775502
"cell projection membrane"	GO:0031253	2	NR_123721.1	0.0886990315690791
"cell projection membrane"	GO:0031253	2	NR_169882.1	0.320672572402058
"cell projection membrane"	GO:0031253	2	NR_170074.1	0
"cell projection membrane"	GO:0031253	2	NR_176011.1	1.0528207033604
"cell projection membrane"	GO:0031253	2	NR_182223.1	-0.100830569775502
"cell projection membrane"	GO:0031253	2	XM_005263496.6	-0.0770850170751358
"cell projection membrane"	GO:0031253	2	XM_005263497.6	-1.25288463044771
"cell projection membrane"	GO:0031253	2	XM_006710295.2	0.10120344950089
"cell projection membrane"	GO:0031253	2	XM_011511183.4	-0.365369968617364
"cell projection membrane"	GO:0031253	2	XM_011513473.4	0
"cell projection membrane"	GO:0031253	2	XM_011516116.3	-1.84688287971034
"cell projection membrane"	GO:0031253	2	XM_011517363.4	-0.0938352836263768
"cell projection membrane"	GO:0031253	2	XM_011523816.2	-0.897317933757249
"cell projection membrane"	GO:0031253	2	XM_011528696.3	0.320672572402058
"cell projection membrane"	GO:0031253	2	XM_011538405.4	-0.507776578296351
"cell projection membrane"	GO:0031253	2	XM_017017218.3	0
"cell projection membrane"	GO:0031253	2	XM_017023583.3	0.385378866747668
"cell projection membrane"	GO:0031253	2	XM_017024685.3	0
"cell projection membrane"	GO:0031253	2	XM_017026540.3	0
"cell projection membrane"	GO:0031253	2	XM_047415772.1	0
"cell projection membrane"	GO:0031253	2	XM_047415773.1	0.482078088071048
"cell projection membrane"	GO:0031253	2	XM_047415774.1	-0.538766456916867
"cell projection membrane"	GO:0031253	2	XM_047427437.1	-0.453152128193448
"cell projection membrane"	GO:0031253	2	XM_047427442.1	0.333085909540456
"cell projection membrane"	GO:0031253	2	XM_047432127.1	-0.100830569775502
"cell projection membrane"	GO:0031253	2	XM_047434471.1	-0.0118206510915757
"cell projection membrane"	GO:0031253	2	XM_047436137.1	-0.632000841748836
"cell projection membrane"	GO:0031253	2	XM_047438533.1	0
"cell projection membrane"	GO:0031253	2	XM_047438535.1	0
"cell projection membrane"	GO:0031253	2	XM_047442830.1	-0.100830569775502
"cell projection membrane"	GO:0031253	2	XM_047445573.1	-0.118416908601349
"cell projection membrane"	GO:0031253	2	XM_047448873.1	-0.131486355114969
"cell projection membrane"	GO:0031253	2	XM_054329997.1	-0.100830569775502
"cell projection membrane"	GO:0031253	2	XM_054329998.1	0
"cell projection membrane"	GO:0031253	2	XM_054330541.1	-0.100830569775502
"cell projection membrane"	GO:0031253	2	XM_054331734.1	0.320672572402058
"cell projection membrane"	GO:0031253	2	XM_054331735.1	0.104894342420262
"cell projection membrane"	GO:0031253	2	XR_001745619.3	0
"cell projection membrane"	GO:0031253	2	XR_007060760.1	0.729593985354011
"cell projection membrane"	GO:0031253	2	XR_007060761.1	0.529583696077747
"cell projection membrane"	GO:0031253	2	XR_007060762.1	-0.965839462089832
"cell projection membrane"	GO:0031253	2	XR_007060763.1	0.342098823484405
"cell projection membrane"	GO:0031253	2	XR_007063977.1	-0.737933223861753
"cell projection membrane"	GO:0031253	2	XR_928360.4	-0.100830569775502
"dendritic tree"	GO:0030425;GO:0097447	3	NM_000362.5	0.970276152242693
"dendritic tree"	GO:0030425;GO:0097447	3	NM_000797.4	0.507213395965121
"dendritic tree"	GO:0030425;GO:0097447	3	NM_000991.5	-0.409639076202593
"dendritic tree"	GO:0030425;GO:0097447	3	NM_001005.5	-0.570969643607432
"dendritic tree"	GO:0030425;GO:0097447	3	NM_001005339.2	0.319022999392345
"dendritic tree"	GO:0030425;GO:0097447	3	NM_001014436.3	-0.134808136152545
"dendritic tree"	GO:0030425;GO:0097447	3	NM_001098517.2	0.320672572402058
"dendritic tree"	GO:0030425;GO:0097447	3	NM_001099692.2	0.438215957040949
"dendritic tree"	GO:0030425;GO:0097447	3	NM_001100819.3	0.460053508433961
"dendritic tree"	GO:0030425;GO:0097447	3	NM_001122956.2	0.063945442224258
"dendritic tree"	GO:0030425;GO:0097447	3	NM_001136134.1	-0.688754018689454
"dendritic tree"	GO:0030425;GO:0097447	3	NM_001136135.2	-0.42007061891155
"dendritic tree"	GO:0030425;GO:0097447	3	NM_001195728.3	0.0732944371121518
"dendritic tree"	GO:0030425;GO:0097447	3	NM_001199868.2	0.273989910264811
"dendritic tree"	GO:0030425;GO:0097447	3	NM_001243198.3	-0.406979441828744
"dendritic tree"	GO:0030425;GO:0097447	3	NM_001244938.2	0.346061796569861
"dendritic tree"	GO:0030425;GO:0097447	3	NM_001256802.2	1.88255067021663
"dendritic tree"	GO:0030425;GO:0097447	3	NM_001267778.2	-0.142764953641461
"dendritic tree"	GO:0030425;GO:0097447	3	NM_001282512.3	-1.07686945435888
"dendritic tree"	GO:0030425;GO:0097447	3	NM_001284315.2	-1.61496611543338
"dendritic tree"	GO:0030425;GO:0097447	3	NM_001286055.2	0
"dendritic tree"	GO:0030425;GO:0097447	3	NM_001303279.2	0.252968754658667
"dendritic tree"	GO:0030425;GO:0097447	3	NM_001350216.3	-0.332207530582113
"dendritic tree"	GO:0030425;GO:0097447	3	NM_001351488.2	-0.113257080688587
"dendritic tree"	GO:0030425;GO:0097447	3	NM_001351492.2	-0.100830569775502
"dendritic tree"	GO:0030425;GO:0097447	3	NM_001352300.2	0
"dendritic tree"	GO:0030425;GO:0097447	3	NM_001352966.2	2.43230214334989
"dendritic tree"	GO:0030425;GO:0097447	3	NM_001352967.2	-0.100830569775502
"dendritic tree"	GO:0030425;GO:0097447	3	NM_001352968.2	0.353942535413815
"dendritic tree"	GO:0030425;GO:0097447	3	NM_001355029.2	-0.703465884387114
"dendritic tree"	GO:0030425;GO:0097447	3	NM_001355035.2	0.131488359415062
"dendritic tree"	GO:0030425;GO:0097447	3	NM_001355036.2	0.909928760994702
"dendritic tree"	GO:0030425;GO:0097447	3	NM_001355037.2	-0.642524213795715
"dendritic tree"	GO:0030425;GO:0097447	3	NM_001362723.2	-0.221699572806418
"dendritic tree"	GO:0030425;GO:0097447	3	NM_001363559.2	0.48396060803891
"dendritic tree"	GO:0030425;GO:0097447	3	NM_001363697.1	-0.108939819366053
"dendritic tree"	GO:0030425;GO:0097447	3	NM_001366535.2	-0.596780786700984
"dendritic tree"	GO:0030425;GO:0097447	3	NM_001366536.2	0.211498760040238
"dendritic tree"	GO:0030425;GO:0097447	3	NM_001394104.1	-0.290402477054818
"dendritic tree"	GO:0030425;GO:0097447	3	NM_001400446.1	-0.467707956096002
"dendritic tree"	GO:0030425;GO:0097447	3	NM_001406585.1	-0.378196923216271
"dendritic tree"	GO:0030425;GO:0097447	3	NM_001410990.1	-0.100830569775502
"dendritic tree"	GO:0030425;GO:0097447	3	NM_001412906.1	-0.178429432865647
"dendritic tree"	GO:0030425;GO:0097447	3	NM_001412908.1	-0.62359830240574
"dendritic tree"	GO:0030425;GO:0097447	3	NM_001831.4	-0.323322479137865
"dendritic tree"	GO:0030425;GO:0097447	3	NM_001839.5	0.122658149699664
"dendritic tree"	GO:0030425;GO:0097447	3	NM_002514.4	0.514512687585644
"dendritic tree"	GO:0030425;GO:0097447	3	NM_002531.3	0.320672572402058
"dendritic tree"	GO:0030425;GO:0097447	3	NM_003026.5	0.320672572402058
"dendritic tree"	GO:0030425;GO:0097447	3	NM_003329.4	1.29075147108566
"dendritic tree"	GO:0030425;GO:0097447	3	NM_004052.4	2.49225384089359
"dendritic tree"	GO:0030425;GO:0097447	3	NM_005338.7	-0.263902576156188
"dendritic tree"	GO:0030425;GO:0097447	3	NM_006086.4	-0.10802707579223
"dendritic tree"	GO:0030425;GO:0097447	3	NM_006145.3	0.320672572402058
"dendritic tree"	GO:0030425;GO:0097447	3	NM_014063.7	1.15290317506752
"dendritic tree"	GO:0030425;GO:0097447	3	NM_015077.4	0.297570444887623
"dendritic tree"	GO:0030425;GO:0097447	3	NM_015387.5	-1.07382654325594
"dendritic tree"	GO:0030425;GO:0097447	3	NM_017832.4	-0.352913729284447
"dendritic tree"	GO:0030425;GO:0097447	3	NM_018206.6	0.0868581576958896
"dendritic tree"	GO:0030425;GO:0097447	3	NM_021214.2	0.55207845468781
"dendritic tree"	GO:0030425;GO:0097447	3	NM_139072.4	0.320672572402058
"dendritic tree"	GO:0030425;GO:0097447	3	NM_174887.4	-0.505556153318931
"dendritic tree"	GO:0030425;GO:0097447	3	NR_136657.2	0.361623745122602
"dendritic tree"	GO:0030425;GO:0097447	3	NR_159362.2	-0.0574197900055405
"dendritic tree"	GO:0030425;GO:0097447	3	XM_005250523.6	-0.100830569775502
"dendritic tree"	GO:0030425;GO:0097447	3	XM_011511183.4	-0.365369968617364
"dendritic tree"	GO:0030425;GO:0097447	3	XM_011512401.2	-1.56528560891448
"dendritic tree"	GO:0030425;GO:0097447	3	XM_011516116.3	-1.84688287971034
"dendritic tree"	GO:0030425;GO:0097447	3	XM_011516968.3	0
"dendritic tree"	GO:0030425;GO:0097447	3	XM_011544229.3	0.584423800311243
"dendritic tree"	GO:0030425;GO:0097447	3	XM_011544713.3	0.0961963156952081
"dendritic tree"	GO:0030425;GO:0097447	3	XM_011545034.2	0
"dendritic tree"	GO:0030425;GO:0097447	3	XM_017001746.3	0.636680877927754
"dendritic tree"	GO:0030425;GO:0097447	3	XM_017001747.2	0.299083697671122
"dendritic tree"	GO:0030425;GO:0097447	3	XM_017001748.2	-0.0118989317773901
"dendritic tree"	GO:0030425;GO:0097447	3	XM_017001749.2	0.126650175388254
"dendritic tree"	GO:0030425;GO:0097447	3	XM_017001750.2	0.21610906323776
"dendritic tree"	GO:0030425;GO:0097447	3	XM_017001751.2	0.910381562432055
"dendritic tree"	GO:0030425;GO:0097447	3	XM_017001752.2	-0.452989805330395
"dendritic tree"	GO:0030425;GO:0097447	3	XM_017015645.1	-0.100830569775502
"dendritic tree"	GO:0030425;GO:0097447	3	XM_017017750.1	-0.100830569775502
"dendritic tree"	GO:0030425;GO:0097447	3	XM_017017751.1	-0.100830569775502
"dendritic tree"	GO:0030425;GO:0097447	3	XM_017019307.2	-1.43844388948297
"dendritic tree"	GO:0030425;GO:0097447	3	XM_017022635.3	1.75572097768256
"dendritic tree"	GO:0030425;GO:0097447	3	XM_017023073.2	0.121433574093962
"dendritic tree"	GO:0030425;GO:0097447	3	XM_017023349.3	-0.196921340799109
"dendritic tree"	GO:0030425;GO:0097447	3	XM_017023353.3	0.467957175315905
"dendritic tree"	GO:0030425;GO:0097447	3	XM_017023354.3	-0.314660875012445
"dendritic tree"	GO:0030425;GO:0097447	3	XM_017024685.3	0
"dendritic tree"	GO:0030425;GO:0097447	3	XM_024448305.2	-0.258295881050997
"dendritic tree"	GO:0030425;GO:0097447	3	XM_024448306.2	-0.232121069775787
"dendritic tree"	GO:0030425;GO:0097447	3	XM_024448307.2	-2.12497114609931
"dendritic tree"	GO:0030425;GO:0097447	3	XM_024448308.2	-1.55414368091239
"dendritic tree"	GO:0030425;GO:0097447	3	XM_024448318.2	-1.07354001410066
"dendritic tree"	GO:0030425;GO:0097447	3	XM_024448319.2	-0.0775071780253478
"dendritic tree"	GO:0030425;GO:0097447	3	XM_024453007.2	0.304682702647159
"dendritic tree"	GO:0030425;GO:0097447	3	XM_047416724.1	0
"dendritic tree"	GO:0030425;GO:0097447	3	XM_047423630.1	-0.667517488721176
"dendritic tree"	GO:0030425;GO:0097447	3	XM_047424836.1	0
"dendritic tree"	GO:0030425;GO:0097447	3	XM_047424837.1	-0.120998673364332
